,LOCATION,Year,Rail Passenger KM (mil),GDP Growth Rate,Country,Population,Rail Passenger KM per capita
1566,BEL,2011,11003.0,1.694514,Belgium,10993616.0,1000.8535862995396
1567,BEL,2012,10857.0,0.739217,Belgium,11067748.0,980.9583665981553
1568,BEL,2013,10595.0,0.459242,Belgium,11125033.0,952.356725593533
1569,BEL,2014,10974.0,1.578533,Belgium,11179778.0,981.5937311098664
1570,BEL,2015,10333.0,2.041459,Belgium,11238474.0,919.4308764695278
1571,BEL,2016,10025.0,1.266686,Belgium,11295003.0,887.5606319006732
1572,BEL,2017,10167.0,1.61958,Belgium,11349081.0,895.8434608053286
1573,BEL,2018,10500.0,1.792945,Belgium,11403740.0,920.7505607809368
1574,BEL,2019,10849.0,2.240858,Belgium,11462023.0,946.517032813492
1575,BEL,2020,7397.0,-5.361387,Belgium,11506938.0,642.8295694301994
1576,BEL,2021,6970.0,6.133866,Belgium,11552615.0,603.3266061406877
1577,LTU,1996,954.0,5.158465,Lithuania,3601613.0,264.88131845370395
1578,LTU,1997,842.0,8.31092,Lithuania,3575137.0,235.51545017715404
1579,LTU,1998,800.0,7.475764,Lithuania,3549331.0,225.3945884449774
1580,LTU,1999,745.0,-1.141572,Lithuania,3524237.0,211.39327462937368
1581,LTU,2000,611.0,3.695526,Lithuania,3499534.0,174.59467460524743
1582,LTU,2001,533.0,6.526105,Lithuania,3470817.0,153.566148834698
1583,LTU,2002,498.0,6.751419,Lithuania,3443066.0,144.63852856727115
1584,LTU,2003,432.0,10.565954,Lithuania,3415209.0,126.49299061931495
1585,LTU,2004,443.0,6.569493,Lithuania,3377073.0,131.17868639499355
1586,LTU,2005,428.0,7.732368,Lithuania,3322525.0,128.8176913642486
1587,LTU,2006,431.0,7.414119,Lithuania,3269903.0,131.8081912521564
1588,LTU,2007,409.0,11.107482,Lithuania,3231297.0,126.5745612365561
1589,LTU,2008,398.0,2.614423,Lithuania,3198234.0,124.44367735443998
1590,LTU,2009,357.0,-14.838611,Lithuania,3162911.0,112.87070676348465
1591,LTU,2010,373.0,1.651241,Lithuania,3097292.0,120.42778013826272
1592,LTU,2011,389.0,6.03901,Lithuania,3028119.0,128.46258684021333
1593,LTU,2012,403.0,3.843864,Lithuania,2987773.0,134.88307177285557
1594,LTU,2013,391.0,3.550071,Lithuania,2957689.0,132.19780713929018
1595,LTU,2014,373.0,3.537012,Lithuania,2932366.0,127.20103834241701
1596,LTU,2015,361.0,2.024584,Lithuania,2904908.0,124.27243823212301
1597,LTU,2016,396.0,2.518826,Lithuania,2868234.0,138.06404916753655
1598,LTU,2017,424.0,4.282598,Lithuania,2828398.0,149.90818123899112
1599,LTU,2018,468.0,3.99331,Lithuania,2801541.0,167.05091947610262
1600,LTU,2019,479.0,4.625102,Lithuania,2794135.0,171.43051427364819
1601,LTU,2020,260.0,-0.021763,Lithuania,2794890.0,93.0269169806325
1602,LTU,2021,329.0,5.981034,Lithuania,2795321.0,117.69667955844785
1603,RUS,1996,181213.0,-3.607766,Russia,148160121.0,1223.0889039298233
1604,RUS,1997,170318.0,1.381145,Russia,147915371.0,1151.4557199062158
1605,RUS,1998,152932.0,-5.344865,Russia,147670787.0,1035.6279878158975
1606,RUS,1999,141042.0,6.351101,Russia,147214777.0,958.0695829196549
1607,RUS,2000,167054.0,10.045657,Russia,146596873.0,1139.5468169365386
1608,RUS,2001,157901.0,5.091119,Russia,145976465.0,1081.6880652644932
1609,RUS,2002,152871.0,4.743783,Russia,145306489.0,1052.059003366326
1610,RUS,2003,157573.0,7.295854,Russia,144565937.0,1089.973221008487
1611,RUS,2004,164272.0,7.175949,Russia,143821218.0,1142.195861531363
1612,RUS,2005,172217.0,6.376187,Russia,143113885.0,1203.356334013293
1613,RUS,2006,177838.0,8.153432,Russia,142487259.0,1248.0975579718324
1614,RUS,2007,174085.0,8.53508,Russia,142114903.0,1224.9594963309373
1615,RUS,2008,175872.0,5.247954,Russia,141956413.0,1238.9154972519627
1616,RUS,2009,151467.0,-7.820885,Russia,141909248.0,1067.351156705446
1617,RUS,2010,138885.0,4.503726,Russia,142389969.0,975.3847196918766
1618,RUS,2011,139742.0,4.264176,Russia,142960911.0,977.4839781204248
1619,RUS,2012,144612.0,4.024086,Russia,143201721.0,1009.8481986819139
1620,RUS,2013,138517.0,1.755422,Russia,143506995.0,965.2282106527281
1621,RUS,2014,130027.0,0.736267,Russia,143819657.0,904.0975532294588
1622,RUS,2015,120644.0,-1.972719,Russia,146406004.0,824.0372437185022
1623,RUS,2016,124620.0,0.193671,Russia,146674542.0,849.6361965800445
1624,RUS,2017,123096.0,1.825809,Russia,146842404.0,838.286466625812
1625,RUS,2018,129542.0,2.807245,Russia,146830572.0,882.2549570943577
1626,RUS,2019,133589.0,2.032983,Russia,146764661.0,910.2259296602742
1627,CZE,1993,8548.0,0.061904,Czech Republic,10330607.0,827.4441182400996
1628,CZE,1994,8481.0,2.909309,Czech Republic,10336162.0,820.5173254830952
1629,CZE,1995,8023.0,6.500814,Czech Republic,10330759.0,776.6128316418958
1630,CZE,1996,8111.0,4.265417,Czech Republic,10315353.0,786.3036776346869
1631,CZE,1997,7721.0,-0.518331,Czech Republic,10303642.0,749.34668731697
1632,CZE,1998,7018.0,-0.356567,Czech Republic,10294943.0,681.693915158151
1633,CZE,1999,6957.0,1.384149,Czech Republic,10282784.0,676.5677466335965
1634,CZE,2000,7300.0,4.001029,Czech Republic,10272503.0,710.6349835088878
1635,CZE,2001,7299.0,3.042977,Czech Republic,10224192.0,713.8950442245216
1636,CZE,2002,6597.0,1.569855,Czech Republic,10200774.0,646.715631578545
1637,CZE,2003,6518.0,3.583688,Czech Republic,10201651.0,638.9161911145559
1638,CZE,2004,6590.0,4.814261,Czech Republic,10206923.0,645.6402188984869
1639,CZE,2005,6667.0,6.601618,Czech Republic,10234092.0,651.4500749064988
1640,CZE,2006,6922.0,6.766933,Czech Republic,10266646.0,674.2221364211837
1641,CZE,2007,6900.0,5.570339,Czech Republic,10322689.0,668.4304835687678
1642,CZE,2008,6803.0,2.686412,Czech Republic,10429692.0,652.2723777461501
1643,CZE,2009,6503.0,-4.657331,Czech Republic,10491492.0,619.8355772467825
1644,CZE,2010,6591.0,2.434902,Czech Republic,10517247.0,626.6849109847852
1645,CZE,2011,6714.0,1.76036,Czech Republic,10496672.0,639.6313040933355
1646,CZE,2012,7265.0,-0.785004,Czech Republic,10509286.0,691.293395193546
1647,CZE,2013,7601.0,-0.045904,Czech Republic,10510719.0,723.1665122053021
1648,CZE,2014,7797.0,2.262103,Czech Republic,10524783.0,740.8228749229319
1649,CZE,2015,8298.112592,5.388381,Czech Republic,10542942.0,787.0775151755553
1650,CZE,2016,8843.373268,2.537285,Czech Republic,10565284.0,837.0218224138604
1651,CZE,2017,9497.566454,5.168724,Czech Republic,10589526.0,896.88305727754
1652,CZE,2018,10286.019,3.220088,Czech Republic,10626430.0,967.9656290965074
1653,CZE,2019,10930.618,3.029879,Czech Republic,10669324.0,1024.4902113760909
1654,CZE,2020,6665.141,-5.502968,Czech Republic,10700155.0,622.9013504944554
1655,CZE,2021,6820.176,3.544223,Czech Republic,10500850.0,649.487993829071
1656,ISR,1971,371.4,10.951071,Israel,3045600.0,121.94641449960599
1657,ISR,1972,387.8,12.146555,Israel,3225000.0,120.24806201550388
1658,ISR,1973,354.7,5.587464,Israel,3277900.0,108.20952439061594
1659,ISR,1974,322.5,6.476161,Israel,3377200.0,95.49330806585337
1660,ISR,1975,307.1,3.24282,Israel,3455300.0,88.87795560443377
1661,ISR,1976,295.5,0.322503,Israel,3533100.0,83.63759870934874
1662,ISR,1977,245.3,1.035299,Israel,3613000.0,67.89371713257681
1663,ISR,1978,220.8,5.555087,Israel,3692600.0,59.79526620809186
1664,ISR,1979,228.7,6.207816,Israel,3786400.0,60.40038030847243
1665,ISR,1980,264.0,1.670442,Israel,3877700.0,68.08159475978029
1666,ISR,1981,245.8,5.339927,Israel,3949800.0,62.23099903792597
1667,ISR,1982,220.7,2.0825,Israel,4020700.0,54.89093938866367
1668,ISR,1983,212.0,3.359102,Israel,4106100.0,51.630500961983394
1669,ISR,1984,214.5,0.933214,Israel,4159100.0,51.573657762496694
1670,ISR,1985,204.0,4.03694,Israel,4233000.0,48.19277108433735
1671,ISR,1986,178.8,4.190145,Israel,4298800.0,41.59300269842747
1672,ISR,1987,172.9,7.139711,Israel,4368900.0,39.57517910686901
1673,ISR,1988,165.5,2.910016,Israel,4441700.0,37.26050836391472
1674,ISR,1989,151.3,0.574747,Israel,4518200.0,33.48678677349387
1675,ISR,1990,170.0,7.315199,Israel,4660200.0,36.479121067765334
1676,ISR,1991,186.2,7.726115,Israel,4949100.0,37.62300216200926
1677,ISR,1992,198.0,7.759266,Israel,5123500.0,38.64545720698741
1678,ISR,1993,214.0,4.116756,Israel,5261400.0,40.67358497738245
1679,ISR,1994,238.0,7.427845,Israel,5399300.0,44.07978812068231
1680,ISR,1995,267.0,6.602925,Israel,5544900.0,48.15235621922848
1681,ISR,1996,213.6,5.92958,Israel,5685100.0,37.57189847144289
1682,ISR,1997,346.0,3.79011,Israel,5828900.0,59.359398857417354
1683,ISR,1998,382.6,4.11593,Israel,5970700.0,64.0795886579463
1684,ISR,1999,529.3,3.33225,Israel,6125300.0,86.41209410151339
1685,ISR,2000,781.5,8.6721,Israel,6289200.0,124.26063728296127
1686,ISR,2001,960.7,0.33476,Israel,6439000.0,149.2001863643423
1687,ISR,2002,1116.0,-0.11562,Israel,6570000.0,169.86301369863014
1688,ISR,2003,1278.3,1.39403,Israel,6689700.0,191.0848020090587
1689,ISR,2004,1422.9,4.78506,Israel,6809000.0,208.97341753561463
1690,ISR,2005,1617.8,4.13377,Israel,6930128.0,233.44446163187752
1691,ISR,2006,1609.0,5.58254,Israel,7053707.0,228.10700813061842
1692,ISR,2007,1834.1,6.03336,Israel,7180114.5,255.4416089047048
1693,ISR,2008,1968.5,3.25157,Israel,7308795.0,269.3330432718389
1694,ISR,2009,2011.5,0.88314,Israel,7485565.0,268.7171910203171
1695,ISR,2010,1986.3,5.66835,Israel,7623561.0,260.5475315275893
1696,ISR,2011,1926.9,5.5609,Israel,7765832.0,248.12537793761183
1697,ISR,2012,2133.4,2.58786,Israel,7910525.0,269.6913289573069
1698,ISR,2013,2376.2,4.4155,Israel,8059456.0,294.83379523382223
1699,ISR,2014,2485.2,3.91932,Israel,8215668.0,302.49518359310525
1700,ISR,2015,2608.1,2.48592,Israel,8380149.0,311.22358325609724
1701,ISR,2016,2644.7,4.521665,Israel,8546009.0,309.4660911309595
1702,ISR,2017,2765.2,4.27643,Israel,8713268.0,317.355095700029
1703,ISR,2018,3031.76,4.0704,Israel,8882764.0,341.30817840032677
1704,ISR,2019,3579.9,4.15609,Israel,9054026.0,395.39316542718126
1705,ISR,2020,1252.9,-1.85715,Israel,9215113.0,135.96143639258682
1706,ISR,2021,1956.0,8.61207,Israel,9365083.0,208.8609358827893
1707,ARG,2005,8640.7627436806,8.85166,Argentina,38733406.0,223.08295696176575
1708,ARG,2006,9052.390462155,8.047152,Argentina,39127239.0,231.35776235463481
1709,ARG,2007,8715.4385913024,9.007651,Argentina,39529440.0,220.47968783019442
1710,ARG,2008,9237.510554638,4.057233,Argentina,39940234.0,231.28333586222857
1711,ARG,2009,9108.0603687135,-5.918525,Argentina,40359828.0,225.67143667494076
1712,ARG,2010,8817.8723669107,10.125398,Argentina,40788453.0,216.18550639590816
1713,ARG,2011,7287.9333902597,6.003952,Argentina,41261490.0,176.62797417785202
1714,ARG,2012,6002.5177929744,-1.02642,Argentina,41733271.0,143.83051338042495
1715,ARG,2013,5035.0018230423,2.405324,Argentina,42202935.0,119.30454180597393
1716,ARG,2014,5733.5770156506,-2.512615,Argentina,42669500.0,134.37178817775225
1717,ARG,2015,6883.5652307941,2.73116,Argentina,43131966.0,159.59312475564178
1718,ARG,2016,8065.3684635781,-2.080328,Argentina,43590368.0,185.02639077463397
1719,ARG,2017,8360.7820221858,2.818503,Argentina,44044811.0,189.82444997177535
1720,CHL,2010,696.35048,5.851655,Chile,17063927.0,40.80833679140798
1721,CHL,2011,851.582112,6.223898,Chile,17254159.0,49.355179351250904
1722,CHL,2012,933.999552,6.15534,Chile,17443491.0,53.54430211246132
1723,CHL,2013,861.780415,3.308509,Chile,17611902.0,48.93170624047306
1724,CHL,2014,662.561655,1.792647,Chile,17787617.0,37.24847769096895
1725,CHL,2015,584.365975,2.151942,Chile,17971423.0,32.51639978648324
1726,CHL,2016,582.860352,1.753039,Chile,18167147.0,32.08320778160709
1727,CHL,2017,595.783014,1.357698,Chile,18419192.0,32.345773582250516
1728,CHL,2018,676.511127,3.990028,Chile,18751405.0,36.077890003442405
1729,CHL,2019,721.461235,0.770539,Chile,19107216.0,37.75857429988754
1730,CHL,2020,351.91732,-5.978228,Chile,19458310.0,18.085708368301255
