Entity,Code,Year,Productivity: output per hour worked
Norway,NOR,1992,46.80080851586365
Norway,NOR,1993,47.05592850625521
Norway,NOR,1994,48.307730196804826
Norway,NOR,1995,51.57199228574141
Norway,NOR,1996,57.0406582773389
Norway,NOR,1997,58.73173513151725
Norway,NOR,1998,54.641799703685166
Norway,NOR,1999,60.43847850164273
Norway,NOR,2000,74.9446637690691
Norway,NOR,2001,77.07967977030134
Norway,NOR,2002,75.60524300853758
Norway,NOR,2003,83.69843349720716
Norway,NOR,2004,88.14824016781219
Norway,NOR,2005,108.1965488495315
Norway,NOR,2006,114.72536816916484
Norway,NOR,2007,111.84552100089107
Norway,NOR,2008,123.31774390712604
Norway,NOR,2009,106.10769378979802
Norway,NOR,2010,114.91974670080396
Norway,NOR,2011,124.16662618272169
Norway,NOR,2012,129.02542239489028
Norway,NOR,2013,125.78099663579863
Norway,NOR,2014,116.55275161136592
Norway,NOR,2015,97.47577582813446
Norway,NOR,2016,93.00968672687466
Norway,NOR,2017,96.84903377793854
Norway,NOR,2018,103.56222706625277
Norway,NOR,2019,100.32563940214354
Pakistan,PAK,1970,2.966670777802133
Pakistan,PAK,1971,3.017756944160136
Pakistan,PAK,1972,2.866750876992856
Pakistan,PAK,1973,2.930917473540868
Pakistan,PAK,1974,2.9996087656148998
Pakistan,PAK,1975,3.077608950665735
Pakistan,PAK,1976,3.158200523919927
Pakistan,PAK,1977,3.166500789660286
Pakistan,PAK,1978,3.2872466409765906
Pakistan,PAK,1979,3.288638121425926
Pakistan,PAK,1980,3.4211724169002466
Pakistan,PAK,1981,3.5985992180403494
Pakistan,PAK,1982,3.6589348946352556
Pakistan,PAK,1983,3.8796858433655603
Pakistan,PAK,1984,3.9777938637182673
Pakistan,PAK,1985,4.151632453393018
Pakistan,PAK,1986,4.274906214612765
Pakistan,PAK,1987,4.3178329628860155
Pakistan,PAK,1988,4.546023052892424
Pakistan,PAK,1989,4.745161567993849
Pakistan,PAK,1990,4.7315207321327035
Pakistan,PAK,1991,4.929509208000952
Pakistan,PAK,1992,5.144637659181797
Pakistan,PAK,1993,5.21759440462298
Pakistan,PAK,1994,5.1119918800956805
Pakistan,PAK,1995,5.347020133630307
Pakistan,PAK,1996,5.436995380329581
Pakistan,PAK,1997,5.207888231984498
Pakistan,PAK,1998,5.314253665634388
Pakistan,PAK,1999,5.2352425809739245
Pakistan,PAK,2000,5.161240167496811
Pakistan,PAK,2001,5.002350108244303
Pakistan,PAK,2002,5.014296374119304
Pakistan,PAK,2003,4.997483056115555
Pakistan,PAK,2004,5.273713521456963
Pakistan,PAK,2005,5.555181349275162
Pakistan,PAK,2006,5.89102702801355
Pakistan,PAK,2007,6.2309482438515325
Pakistan,PAK,2008,6.432140337195965
Pakistan,PAK,2009,6.620592584927683
Pakistan,PAK,2010,6.673803503982169
Pakistan,PAK,2011,7.190615196553233
Pakistan,PAK,2012,7.303584263351937
Pakistan,PAK,2013,7.24986510283471
Pakistan,PAK,2014,7.532262768230581
Pakistan,PAK,2015,7.966740786654558
Pakistan,PAK,2016,7.9530040393185715
Pakistan,PAK,2017,8.322207395841476
Pakistan,PAK,2018,8.668698678655419
Pakistan,PAK,2019,8.772413535023642
Peru,PER,1950,2.6484495898988363
Peru,PER,1951,2.817791327081233
Peru,PER,1952,2.934451814140992
Peru,PER,1953,3.042398144607288
Peru,PER,1954,3.1927836994872574
Peru,PER,1955,3.311705646524015
Peru,PER,1956,3.371966976108126
Peru,PER,1957,3.584354482582751
Peru,PER,1958,3.485697021412198
Peru,PER,1959,3.5018563223462973
Peru,PER,1960,3.8014476220122435
Peru,PER,1961,4.021362746905902
Peru,PER,1962,4.323903989095604
Peru,PER,1963,4.511520719376778
Peru,PER,1964,4.751780377420584
Peru,PER,1965,4.998648742960399
Peru,PER,1966,5.306701689722068
Peru,PER,1967,5.499168430655222
Peru,PER,1968,5.413238382265027
Peru,PER,1969,5.599155457492519
Peru,PER,1970,5.698352043981279
Peru,PER,1971,5.8242264369311805
Peru,PER,1972,5.767855865758944
Peru,PER,1973,6.054074179598477
Peru,PER,1974,6.346189499297392
Peru,PER,1975,6.525918435581628
Peru,PER,1976,6.422748803387891
Peru,PER,1977,6.2201509574428036
Peru,PER,1978,5.937819984970837
Peru,PER,1979,5.94881302263614
Peru,PER,1980,6.3007167769932755
Peru,PER,1981,6.583320897790231
Peru,PER,1982,6.447543777266715
Peru,PER,1983,5.705312044882466
Peru,PER,1984,5.768109218509371
Peru,PER,1985,5.665251240350702
Peru,PER,1986,6.026770483372245
Peru,PER,1987,6.5274448078131515
Peru,PER,1988,6.172367942184088
Peru,PER,1989,5.046949356928058
Peru,PER,1990,4.977476833964942
Peru,PER,1991,4.874359615294572
Peru,PER,1992,4.973788232292511
Peru,PER,1993,5.172924504120378
Peru,PER,1994,5.7369702784600625
Peru,PER,1995,6.102011345729572
Peru,PER,1996,6.209165401505535
Peru,PER,1997,6.4707781741311
Peru,PER,1998,6.091257919281975
Peru,PER,1999,5.917506388226876
Peru,PER,2000,5.830104485857244
Peru,PER,2001,5.782418565169249
Peru,PER,2002,6.020645199647963
Peru,PER,2003,6.279440681147934
Peru,PER,2004,6.618320513294871
Peru,PER,2005,7.1518134140576715
Peru,PER,2006,7.826270673134219
Peru,PER,2007,8.373974288317134
Peru,PER,2008,8.944306612127907
Peru,PER,2009,8.7641461537135
Peru,PER,2010,9.678762317873769
Peru,PER,2011,10.373607027450308
Peru,PER,2012,10.701444407696385
Peru,PER,2013,10.76319751377589
Peru,PER,2014,10.657607093548693
Peru,PER,2015,10.481912641338434
Peru,PER,2016,10.57679663013296
Peru,PER,2017,10.748998599466795
Peru,PER,2018,10.91769278158397
Peru,PER,2019,11.008160714069023
Philippines,PHL,1970,3.7410530073332895
Philippines,PHL,1971,3.602840248820513
Philippines,PHL,1972,3.807161767022722
Philippines,PHL,1973,3.7744696840554313
Philippines,PHL,1974,4.011789089703725
Philippines,PHL,1975,4.160270089585245
Philippines,PHL,1976,4.51748404336045
Philippines,PHL,1977,4.563733243740045
Philippines,PHL,1978,4.373168889626384
Philippines,PHL,1979,4.438125782423874
Philippines,PHL,1980,4.83054583249457
Philippines,PHL,1981,4.772035058024774
Philippines,PHL,1982,5.046921584101926
Philippines,PHL,1983,4.58314370261381
Philippines,PHL,1984,4.139391923113163
Philippines,PHL,1985,3.8855753514324864
Philippines,PHL,1986,3.9690681986427228
Philippines,PHL,1987,4.321253181485043
Philippines,PHL,1988,4.616014194350832
Philippines,PHL,1989,4.936547686065737
Philippines,PHL,1990,5.2637150766341465
Philippines,PHL,1991,5.315545006055108
Philippines,PHL,1992,5.3550782499652945
Philippines,PHL,1993,5.679083490410341
Philippines,PHL,1994,6.115861349763252
Philippines,PHL,1995,6.683217988798822
Philippines,PHL,1996,6.957069036790337
Philippines,PHL,1997,6.567473903638009
Philippines,PHL,1998,6.073957903772872
Philippines,PHL,1999,5.740605956972011
Philippines,PHL,2000,5.782825165484988
Philippines,PHL,2001,5.928682003042275
Philippines,PHL,2002,5.875970574317215
Philippines,PHL,2003,5.83535865972882
Philippines,PHL,2004,5.804547524356498
Philippines,PHL,2005,5.944610254088431
Philippines,PHL,2006,6.157086737742396
Philippines,PHL,2007,6.353869044472514
Philippines,PHL,2008,6.639923753630246
Philippines,PHL,2009,6.683566289271575
Philippines,PHL,2010,7.114567908121215
Philippines,PHL,2011,7.558099063354056
Philippines,PHL,2012,7.963307737149722
Philippines,PHL,2013,8.14955550284718
Philippines,PHL,2014,8.372547977766754
Philippines,PHL,2015,8.691643074632545
Philippines,PHL,2016,8.84958003446285
Philippines,PHL,2017,9.45044928177069
Philippines,PHL,2018,9.835631801824382
Philippines,PHL,2019,9.929680487087106
Poland,POL,1995,15.280072219138006
Poland,POL,1996,16.280210194203427
Poland,POL,1997,16.89279888890588
Poland,POL,1998,17.336582788447735
Poland,POL,1999,18.164157109687814
Poland,POL,2000,19.336897501166057
Poland,POL,2001,19.847077713606208
Poland,POL,2002,20.997032891873445
Poland,POL,2003,21.381040847159248
Poland,POL,2004,21.902552875035806
Poland,POL,2005,22.633478517958387
Poland,POL,2006,22.724334411700273
Poland,POL,2007,23.6925307576504
Poland,POL,2008,24.39300667754461
Poland,POL,2009,25.316255318192674
Poland,POL,2010,28.59783582798393
Poland,POL,2011,30.570049051950683
Poland,POL,2012,31.27495118520944
Poland,POL,2013,31.2915497220067
Poland,POL,2014,31.03162986971931
Poland,POL,2015,31.873241462962113
Poland,POL,2016,32.26765326473833
Poland,POL,2017,33.66429153605809
Poland,POL,2018,35.65978328921863
Poland,POL,2019,37.07773851046087
Portugal,PRT,1950,3.281217423019543
Portugal,PRT,1951,3.6839053390502965
Portugal,PRT,1952,3.8646780927965048
Portugal,PRT,1953,4.0844270325549905
Portugal,PRT,1954,4.285901572791131
Portugal,PRT,1955,4.47162610369219
Portugal,PRT,1956,4.697429560795678
Portugal,PRT,1957,5.034103212681962
Portugal,PRT,1958,4.938828527120101
Portugal,PRT,1959,5.216818892303678
Portugal,PRT,1960,5.563141272962636
Portugal,PRT,1961,5.895242666318328
Portugal,PRT,1962,6.363919851870409
Portugal,PRT,1963,6.790578973776075
Portugal,PRT,1964,7.119441266313807
Portugal,PRT,1965,7.6807972234858175
Portugal,PRT,1966,7.9543938947170645
Portugal,PRT,1967,8.660209795748221
Portugal,PRT,1968,9.952558311124632
Portugal,PRT,1969,10.373981544711839
Portugal,PRT,1970,11.027275958645625
Portugal,PRT,1971,11.519201063128904
Portugal,PRT,1972,12.34387777643155
Portugal,PRT,1973,13.628658803221128
Portugal,PRT,1974,12.870104649916398
Portugal,PRT,1975,11.889883908858803
Portugal,PRT,1976,12.568410937827249
Portugal,PRT,1977,13.06407600624435
Portugal,PRT,1978,13.388792916796502
Portugal,PRT,1979,13.866479426832639
Portugal,PRT,1980,14.162749023036588
Portugal,PRT,1981,14.097728148294564
Portugal,PRT,1982,14.232082438180342
Portugal,PRT,1983,13.386211851415117
Portugal,PRT,1984,13.023374158978896
Portugal,PRT,1985,13.392220730806725
Portugal,PRT,1986,14.783740338303998
Portugal,PRT,1987,15.467870737150562
Portugal,PRT,1988,16.510381092331098
Portugal,PRT,1989,17.015308665078386
Portugal,PRT,1990,17.784199008899368
Portugal,PRT,1991,18.72973978675308
Portugal,PRT,1992,19.302188878776516
Portugal,PRT,1993,20.290115846911267
Portugal,PRT,1994,21.667117336694986
Portugal,PRT,1995,22.206058234598807
Portugal,PRT,1996,22.428745758353994
Portugal,PRT,1997,23.751775550157745
Portugal,PRT,1998,24.1906840435902
Portugal,PRT,1999,25.36764684340173
Portugal,PRT,2000,26.207766760896256
Portugal,PRT,2001,25.943389350527752
Portugal,PRT,2002,26.0391549923435
Portugal,PRT,2003,26.247848581671885
Portugal,PRT,2004,26.312005733870226
Portugal,PRT,2005,29.044671422928268
Portugal,PRT,2006,30.4583505009014
Portugal,PRT,2007,30.840103315174563
Portugal,PRT,2008,30.853395624007288
Portugal,PRT,2009,31.09494546135956
Portugal,PRT,2010,32.86603464366026
Portugal,PRT,2011,33.3127366425053
Portugal,PRT,2012,34.97005243303926
Portugal,PRT,2013,34.6544779984485
Portugal,PRT,2014,34.05381411192406
Portugal,PRT,2015,34.31802971722224
Portugal,PRT,2016,34.48833318047197
Portugal,PRT,2017,34.62209549016494
Portugal,PRT,2018,34.43423156196848
Portugal,PRT,2019,35.1474136209304
Romania,ROU,1995,9.537234461722058
Romania,ROU,1996,9.799867039822457
Romania,ROU,1997,9.259781933196589
Romania,ROU,1998,9.025296316182002
Romania,ROU,1999,9.093931346504137
Romania,ROU,2000,9.405513520639454
Romania,ROU,2001,10.24642118250439
Romania,ROU,2002,11.634534935678344
Romania,ROU,2003,12.937392318854974
Romania,ROU,2004,14.16944533748368
Romania,ROU,2005,14.945911621390623
Romania,ROU,2006,17.121294761970045
Romania,ROU,2007,19.056839819376655
Romania,ROU,2008,22.216656089121987
Romania,ROU,2009,22.13601032887764
Romania,ROU,2010,23.572714149056083
Romania,ROU,2011,23.933349356895942
Romania,ROU,2012,25.482965776673666
Romania,ROU,2013,25.733466905381245
Romania,ROU,2014,26.37427152296475
Romania,ROU,2015,28.20313016551745
Romania,ROU,2016,29.556286340808125
Romania,ROU,2017,32.27111459844869
Romania,ROU,2018,33.27175725019816
Romania,ROU,2019,34.72337641350414
Russia,RUS,1992,16.1424038861918
Russia,RUS,1993,14.02046527402097
Russia,RUS,1994,12.630950411825191
Russia,RUS,1995,12.229893725593803
Russia,RUS,1996,12.037782323737696
Russia,RUS,1997,11.550306947499443
Russia,RUS,1998,10.65707708225183
Russia,RUS,1999,10.068819168995315
Russia,RUS,2000,11.213559019542295
Russia,RUS,2001,11.383333610590615
Russia,RUS,2002,11.556681409533464
Russia,RUS,2003,12.558360552665972
Russia,RUS,2004,13.977831320813861
Russia,RUS,2005,15.850031753158923
Russia,RUS,2006,18.23356535932114
Russia,RUS,2007,20.971570594270794
Russia,RUS,2008,24.014280265610292
Russia,RUS,2009,22.15608075003708
Russia,RUS,2010,24.944563820490878
Russia,RUS,2011,28.113000071373182
Russia,RUS,2012,29.99568096639481
Russia,RUS,2013,29.840852852598022
Russia,RUS,2014,28.953226078625853
Russia,RUS,2015,25.837358753217007
Russia,RUS,2016,25.788391938929784
Russia,RUS,2017,27.44623652123718
Russia,RUS,2018,29.064679527856477
Russia,RUS,2019,29.54705389150172
Singapore,SGP,1960,3.900617401458037
Singapore,SGP,1961,4.417828389105782
Singapore,SGP,1962,4.993273191792784
Singapore,SGP,1963,5.528051881372964
Singapore,SGP,1964,5.5253174088971
Singapore,SGP,1965,5.802854837400772
Singapore,SGP,1966,6.41345587923191
Singapore,SGP,1967,7.162773762106491
Singapore,SGP,1968,7.757151014094296
Singapore,SGP,1969,8.82421232287088
Singapore,SGP,1970,9.833744381568472
Singapore,SGP,1971,10.447412447895879
Singapore,SGP,1972,10.55142096828052
Singapore,SGP,1973,11.519183598182654
Singapore,SGP,1974,12.803002873961397
Singapore,SGP,1975,13.638375816869745
Singapore,SGP,1976,14.520831447591446
Singapore,SGP,1977,15.476223630068747
Singapore,SGP,1978,16.92872600952174
Singapore,SGP,1979,18.52024554850694
Singapore,SGP,1980,19.705738420710592
Singapore,SGP,1981,18.166807375921255
Singapore,SGP,1982,18.05337718079717
Singapore,SGP,1983,19.482872968772995
Singapore,SGP,1984,21.384079770814953
Singapore,SGP,1985,20.027133859558823
Singapore,SGP,1986,20.987018778320582
Singapore,SGP,1987,22.49229284866637
Singapore,SGP,1988,23.070464308092543
Singapore,SGP,1989,22.154364503046768
Singapore,SGP,1990,23.198655894976906
Singapore,SGP,1991,21.365109913601803
Singapore,SGP,1992,20.74609561059834
Singapore,SGP,1993,19.978269786429973
Singapore,SGP,1994,18.425157087927563
Singapore,SGP,1995,18.62327770357175
Singapore,SGP,1996,22.30787313565546
Singapore,SGP,1997,21.954795697030377
Singapore,SGP,1998,24.276776963898016
Singapore,SGP,1999,24.29977140896181
Singapore,SGP,2000,30.423989154618315
Singapore,SGP,2001,29.471650692130215
Singapore,SGP,2002,31.1067035259231
Singapore,SGP,2003,30.018804573078494
Singapore,SGP,2004,33.86207586188517
Singapore,SGP,2005,44.355188827640205
Singapore,SGP,2006,46.44071900274011
Singapore,SGP,2007,46.967743927774535
Singapore,SGP,2008,40.879927766863105
Singapore,SGP,2009,39.941436286293126
Singapore,SGP,2010,47.97907147207918
Singapore,SGP,2011,50.82610630471469
Singapore,SGP,2012,49.14457465057063
Singapore,SGP,2013,46.14057085658857
Singapore,SGP,2014,49.08234763320237
Singapore,SGP,2015,48.79460551050435
Singapore,SGP,2016,49.45969221990094
Singapore,SGP,2017,54.29877797787992
Singapore,SGP,2018,55.625145051656354
Singapore,SGP,2019,54.55257767460707
Slovakia,SVK,1990,23.29104049107649
Slovakia,SVK,1991,19.9931054438674
Slovakia,SVK,1992,19.91014662335829
Slovakia,SVK,1993,20.169421557719865
Slovakia,SVK,1994,21.29225272619947
Slovakia,SVK,1995,21.491716756360653
Slovakia,SVK,1996,22.73327370767643
Slovakia,SVK,1997,23.491075754774144
Slovakia,SVK,1998,23.097232732511934
Slovakia,SVK,1999,22.67870752531716
Slovakia,SVK,2000,24.144152659895987
Slovakia,SVK,2001,25.50519054246133
Slovakia,SVK,2002,26.593655204501776
Slovakia,SVK,2003,27.360179091082852
Slovakia,SVK,2004,26.864910359569258
Slovakia,SVK,2005,29.709794070334333
Slovakia,SVK,2006,30.855713651419705
Slovakia,SVK,2007,32.38635561611175
Slovakia,SVK,2008,34.62105356146637
Slovakia,SVK,2009,33.67581268193739
Slovakia,SVK,2010,37.11712068805679
Slovakia,SVK,2011,37.21693223570177
Slovakia,SVK,2012,37.538562184084064
Slovakia,SVK,2013,36.791917404492956
Slovakia,SVK,2014,37.95632478556333
Slovakia,SVK,2015,37.41844051816133
Slovakia,SVK,2016,35.2562729533681
Slovakia,SVK,2017,35.165665725621714
Slovakia,SVK,2018,35.15442929335813
Slovakia,SVK,2019,35.8271903311049
Slovenia,SVN,1995,25.936513728223996
Slovenia,SVN,1996,27.86108598432238
Slovenia,SVN,1997,29.070352310093067
Slovenia,SVN,1998,28.589737922917585
Slovenia,SVN,1999,29.045550924259423
Slovenia,SVN,2000,30.183660693198632
Slovenia,SVN,2001,30.578573855363153
Slovenia,SVN,2002,30.278851664705307
Slovenia,SVN,2003,31.04939484659199
Slovenia,SVN,2004,31.913848593716704
Slovenia,SVN,2005,35.703460921049775
Slovenia,SVN,2006,35.83059826594039
Slovenia,SVN,2007,36.134406374393336
Slovenia,SVN,2008,38.628654132027414
Slovenia,SVN,2009,36.1101936477444
Slovenia,SVN,2010,37.61519027692953
Slovenia,SVN,2011,40.16404302908457
Slovenia,SVN,2012,40.54615128235776
Slovenia,SVN,2013,40.011205762393914
Slovenia,SVN,2014,39.8524396205083
Slovenia,SVN,2015,38.51726003623544
Slovenia,SVN,2016,39.54689601744763
Slovenia,SVN,2017,40.55475277730633
Slovenia,SVN,2018,42.56009979106636
Slovenia,SVN,2019,42.50004951040689
South Africa,ZAF,2001,14.418628574454662
South Africa,ZAF,2002,14.431830552338713
South Africa,ZAF,2003,15.460174741737433
South Africa,ZAF,2004,16.013724863573806
South Africa,ZAF,2005,16.98192767398598
South Africa,ZAF,2006,16.60863073311385
South Africa,ZAF,2007,17.33960952167474
South Africa,ZAF,2008,17.446795766792647
South Africa,ZAF,2009,17.575262936628103
South Africa,ZAF,2010,18.785037042152684
South Africa,ZAF,2011,18.793608786734602
South Africa,ZAF,2012,19.016753464897267
South Africa,ZAF,2013,18.848958400975693
South Africa,ZAF,2014,18.931772945562056
South Africa,ZAF,2016,17.885270770978778
South Africa,ZAF,2017,18.054854545603067
South Africa,ZAF,2018,17.88359558354706
South Africa,ZAF,2019,17.969188414031223
South Korea,KOR,1953,1.5332465804313888
South Korea,KOR,1954,1.5661155066389472
South Korea,KOR,1955,1.6520658768742804
South Korea,KOR,1956,1.6478193574428879
South Korea,KOR,1957,1.7407552781742284
South Korea,KOR,1958,1.7448702782261807
South Korea,KOR,1959,1.7153504570307376
South Korea,KOR,1960,1.6681060439556423
South Korea,KOR,1961,1.6948746543331048
South Korea,KOR,1962,1.6225558534239253
South Korea,KOR,1963,1.7192254203565063
South Korea,KOR,1964,1.9007818310298041
South Korea,KOR,1965,1.8195034856475396
South Korea,KOR,1966,2.0271391770771583
South Korea,KOR,1967,2.0386188760225834
South Korea,KOR,1968,2.1282913461538064
South Korea,KOR,1969,2.3124310198579243
South Korea,KOR,1970,2.5252032095564956
South Korea,KOR,1971,2.8847992525138535
South Korea,KOR,1972,3.1233469586034133
South Korea,KOR,1973,3.623181353796403
South Korea,KOR,1974,4.1419708258350685
South Korea,KOR,1975,4.67513295108086
South Korea,KOR,1976,4.810318336511365
South Korea,KOR,1977,5.1032533478581135
South Korea,KOR,1978,5.353076989800932
South Korea,KOR,1979,5.5631019425704435
South Korea,KOR,1980,5.244061739867005
South Korea,KOR,1981,5.4259112936163145
South Korea,KOR,1982,5.65216383953313
South Korea,KOR,1983,6.266924737874812
South Korea,KOR,1984,6.921117335718315
South Korea,KOR,1985,7.040193128712521
South Korea,KOR,1986,7.922647062058821
South Korea,KOR,1987,8.813795327434184
South Korea,KOR,1988,9.890169381363014
South Korea,KOR,1989,10.912540006476117
South Korea,KOR,1990,12.182272581512038
South Korea,KOR,1991,13.509272750730544
South Korea,KOR,1992,14.439435729233178
South Korea,KOR,1993,15.548090020440318
South Korea,KOR,1994,17.106661660794334
South Korea,KOR,1995,18.621534206711598
South Korea,KOR,1996,20.472479254610978
South Korea,KOR,1997,20.179276388898472
South Korea,KOR,1998,19.581149020502764
South Korea,KOR,1999,21.30779579348701
South Korea,KOR,2000,21.869509648761127
South Korea,KOR,2001,22.23878431550701
South Korea,KOR,2002,23.674788689310866
South Korea,KOR,2003,25.069714670217724
South Korea,KOR,2004,26.51997910788052
South Korea,KOR,2005,28.836795353220214
South Korea,KOR,2006,29.512959119530308
South Korea,KOR,2007,31.401978465946645
South Korea,KOR,2008,32.57674267706578
South Korea,KOR,2009,32.299504192757695
South Korea,KOR,2010,34.401586295582675
South Korea,KOR,2011,34.31748862731889
South Korea,KOR,2012,34.10408813998714
South Korea,KOR,2013,33.01421360849122
South Korea,KOR,2014,34.30298216128311
South Korea,KOR,2015,35.883073562715275
South Korea,KOR,2016,36.87733335475158
South Korea,KOR,2017,39.083927546739154
South Korea,KOR,2018,40.092371955003514
South Korea,KOR,2019,40.76852738706364
Spain,ESP,1950,4.209352532693189
Spain,ESP,1951,4.952260859716055
Spain,ESP,1952,5.182965177012691
Spain,ESP,1953,4.969439198882448
Spain,ESP,1954,5.531813028753025
Spain,ESP,1955,5.805472415239085
Spain,ESP,1956,6.182429614355349
Spain,ESP,1957,6.397954615343465
Spain,ESP,1958,6.588261096793161
Spain,ESP,1959,6.5457081828316035
Spain,ESP,1960,7.415540726356416
Spain,ESP,1961,8.22022604358466
Spain,ESP,1962,9.037535378130919
Spain,ESP,1963,9.915868675669659
Spain,ESP,1964,10.606906471985
Spain,ESP,1965,11.165488957526376
Spain,ESP,1966,11.888808466992627
Spain,ESP,1967,12.342416039224226
Spain,ESP,1968,13.353510570040681
Spain,ESP,1969,14.520748381723392
Spain,ESP,1970,14.900530011553284
Spain,ESP,1971,15.466236949875373
Spain,ESP,1972,16.556398381049686
Spain,ESP,1973,17.439859720463474
Spain,ESP,1974,18.10540071789476
Spain,ESP,1975,18.42837893534182
Spain,ESP,1976,19.413438779338495
Spain,ESP,1977,20.505350612178354
Spain,ESP,1978,22.025837810003715
Spain,ESP,1979,23.301932567264714
Spain,ESP,1980,24.86243536375885
Spain,ESP,1981,24.647725795336473
Spain,ESP,1982,24.323423933963564
Spain,ESP,1983,24.3231989435878
Spain,ESP,1984,25.075632382439764
Spain,ESP,1985,25.155844492862936
Spain,ESP,1986,26.32177013217502
Spain,ESP,1987,27.108795994020333
Spain,ESP,1988,28.17957702735971
Spain,ESP,1989,29.231661339027994
Spain,ESP,1990,29.70608773978349
Spain,ESP,1991,30.560263850792037
Spain,ESP,1992,31.970046247223127
Spain,ESP,1993,33.56129520314603
Spain,ESP,1994,35.232494254815066
Spain,ESP,1995,36.4206034047732
Spain,ESP,1996,37.203972235547184
Spain,ESP,1997,38.65604086554429
Spain,ESP,1998,39.34770514319785
Spain,ESP,1999,39.08449362745776
Spain,ESP,2000,39.563581435942794
Spain,ESP,2001,39.063044872361424
Spain,ESP,2002,39.38644486794888
Spain,ESP,2003,38.99506075492114
Spain,ESP,2004,39.341770579434574
Spain,ESP,2005,42.21093406001548
Spain,ESP,2006,44.52096318558273
Spain,ESP,2007,46.45946761612783
Spain,ESP,2008,47.022589092890705
Spain,ESP,2009,48.159395648805244
Spain,ESP,2010,48.99146592878597
Spain,ESP,2011,49.90865664035083
Spain,ESP,2012,52.124207807935875
Spain,ESP,2013,52.64140400416313
Spain,ESP,2014,52.21948375855108
Spain,ESP,2015,53.697324797127365
Spain,ESP,2016,54.587491708456895
Spain,ESP,2017,56.06301344543612
Spain,ESP,2018,55.855926770692335
Spain,ESP,2019,56.310812472262825
Sri Lanka,LKA,1970,5.7481344931771465
Sri Lanka,LKA,1971,5.55391328340478
Sri Lanka,LKA,1972,5.591901227831739
Sri Lanka,LKA,1973,5.820993187635752
Sri Lanka,LKA,1974,6.026728763604495
Sri Lanka,LKA,1975,5.77543219218473
Sri Lanka,LKA,1976,5.283565704035267
Sri Lanka,LKA,1977,4.9117985158698
Sri Lanka,LKA,1978,4.8720555835672075
Sri Lanka,LKA,1979,4.426273610136675
Sri Lanka,LKA,1980,4.401122722032796
Sri Lanka,LKA,1981,4.667469224885688
Sri Lanka,LKA,1982,4.528529838171859
Sri Lanka,LKA,1983,4.491577904791728
Sri Lanka,LKA,1984,4.564710368573212
Sri Lanka,LKA,1985,4.999739641358477
Sri Lanka,LKA,1986,5.182399181140776
Sri Lanka,LKA,1987,5.38249203600752
Sri Lanka,LKA,1988,5.466898990745464
Sri Lanka,LKA,1989,5.640900958706971
Sri Lanka,LKA,1990,5.8184777185675465
Sri Lanka,LKA,1991,5.943244491664428
Sri Lanka,LKA,1992,6.466548764090665
Sri Lanka,LKA,1993,6.633952329509087
Sri Lanka,LKA,1994,7.239582123575037
Sri Lanka,LKA,1995,7.371466764956153
Sri Lanka,LKA,1996,7.525278927968432
Sri Lanka,LKA,1997,7.939914737831585
Sri Lanka,LKA,1998,7.868463558818571
Sri Lanka,LKA,1999,7.744221978132069
Sri Lanka,LKA,2000,7.313056442527848
Sri Lanka,LKA,2001,7.49689450319272
Sri Lanka,LKA,2002,8.34635980542794
Sri Lanka,LKA,2003,8.783546231907293
Sri Lanka,LKA,2004,8.072610409253521
Sri Lanka,LKA,2005,8.027195538020699
Sri Lanka,LKA,2006,9.71697315659829
Sri Lanka,LKA,2007,10.624908927704796
Sri Lanka,LKA,2008,10.802231236553752
Sri Lanka,LKA,2009,12.216343949429719
Sri Lanka,LKA,2010,12.932430781219763
Sri Lanka,LKA,2011,13.874193086699371
Sri Lanka,LKA,2012,15.157523641516955
Sri Lanka,LKA,2013,16.487849805971933
Sri Lanka,LKA,2014,16.443433206532244
Sri Lanka,LKA,2015,16.714604700116123
Sri Lanka,LKA,2016,17.275407151881915
Sri Lanka,LKA,2017,17.048513250258644
Sri Lanka,LKA,2018,17.891242885731405
Sri Lanka,LKA,2019,18.01951963961245
Sweden,SWE,1950,10.858835712374212
Sweden,SWE,1951,11.14681034689872
Sweden,SWE,1952,11.347253421551546
Sweden,SWE,1953,11.91346018227401
Sweden,SWE,1954,12.356361044874957
Sweden,SWE,1955,12.658131435506315
Sweden,SWE,1956,13.05211786908318
Sweden,SWE,1957,13.279283311762264
Sweden,SWE,1958,13.727327127095549
Sweden,SWE,1959,14.52842822752099
Sweden,SWE,1960,14.594508060983694
Sweden,SWE,1961,15.391918750419245
Sweden,SWE,1962,16.019541476038032
Sweden,SWE,1963,16.832603282020667
Sweden,SWE,1964,18.094171370044823
Sweden,SWE,1965,18.662717279223724
Sweden,SWE,1966,19.11123030476591
Sweden,SWE,1967,20.401385016440173
Sweden,SWE,1968,21.418922045673902
Sweden,SWE,1969,22.314128892749217
Sweden,SWE,1970,23.598629146680185
Sweden,SWE,1971,24.413508541254767
Sweden,SWE,1972,25.53270823666122
Sweden,SWE,1973,26.787630703315173
Sweden,SWE,1974,27.168603141873948
Sweden,SWE,1975,27.592290574907455
Sweden,SWE,1976,27.490998450480635
Sweden,SWE,1977,27.37407068223206
Sweden,SWE,1978,28.624751493626107
Sweden,SWE,1979,29.242930673321062
Sweden,SWE,1980,29.056600568539114
Sweden,SWE,1981,29.637472501140685
Sweden,SWE,1982,29.726413572959675
