,Date,Region,level_2,Value
528,2015-02-01,3.0,Overall Inflation,0.4340604
529,2015-02-01,3.0,Services Inflation,0.6214705
530,2015-03-01,3.0,Overall Inflation,0.4459707
531,2015-03-01,3.0,Services Inflation,0.6401666
532,2015-04-01,3.0,Overall Inflation,0.4278422
533,2015-04-01,3.0,Services Inflation,0.6638482
534,2015-05-01,3.0,Overall Inflation,0.4130658
535,2015-05-01,3.0,Services Inflation,0.6353337
536,2015-06-01,3.0,Overall Inflation,0.4325283
537,2015-06-01,3.0,Services Inflation,0.6344634
538,2015-07-01,3.0,Overall Inflation,0.3719354
539,2015-07-01,3.0,Services Inflation,0.6402937
540,2015-08-01,3.0,Overall Inflation,0.3873264
541,2015-08-01,3.0,Services Inflation,0.6499132
542,2015-09-01,3.0,Overall Inflation,0.4010947
543,2015-09-01,3.0,Services Inflation,0.6137155
544,2015-10-01,3.0,Overall Inflation,0.3913188
545,2015-10-01,3.0,Services Inflation,0.6455467
546,2015-11-01,3.0,Overall Inflation,0.4138715
547,2015-11-01,3.0,Services Inflation,0.6806818
548,2015-12-01,3.0,Overall Inflation,0.3982637
549,2015-12-01,3.0,Services Inflation,0.6988624
550,2016-01-01,3.0,Overall Inflation,0.3935638
551,2016-01-01,3.0,Services Inflation,0.7071866
552,2016-02-01,3.0,Overall Inflation,0.3718079
553,2016-02-01,3.0,Services Inflation,0.709524
554,2016-03-01,3.0,Overall Inflation,0.362613
555,2016-03-01,3.0,Services Inflation,0.7135836
556,2016-04-01,3.0,Overall Inflation,0.3677946
557,2016-04-01,3.0,Services Inflation,0.7305779
558,2016-05-01,3.0,Overall Inflation,0.3691476
559,2016-05-01,3.0,Services Inflation,0.715618
560,2016-06-01,3.0,Overall Inflation,0.3782501
561,2016-06-01,3.0,Services Inflation,0.7394547
562,2016-07-01,3.0,Overall Inflation,0.357048
563,2016-07-01,3.0,Services Inflation,0.7198709
564,2016-08-01,3.0,Overall Inflation,0.3948298
565,2016-08-01,3.0,Services Inflation,0.7107124
566,2016-09-01,3.0,Overall Inflation,0.4201926
567,2016-09-01,3.0,Services Inflation,0.7193633
568,2016-10-01,3.0,Overall Inflation,0.4388854
569,2016-10-01,3.0,Services Inflation,0.7354909
570,2016-11-01,3.0,Overall Inflation,0.4472215
571,2016-11-01,3.0,Services Inflation,0.7354916
572,2016-12-01,3.0,Overall Inflation,0.4308749
573,2016-12-01,3.0,Services Inflation,0.7420013
574,2017-11-01,3.0,Overall Inflation,0.5604774
575,2017-11-01,3.0,Services Inflation,0.8857002
576,2017-12-01,3.0,Overall Inflation,0.5646204
577,2017-12-01,3.0,Services Inflation,0.9204348
578,2018-01-01,3.0,Overall Inflation,0.5652821
579,2018-01-01,3.0,Services Inflation,0.9281915
580,2018-02-01,3.0,Overall Inflation,0.5660747
581,2018-02-01,3.0,Services Inflation,0.97631
582,2018-03-01,3.0,Overall Inflation,0.5887736
583,2018-03-01,3.0,Services Inflation,1.025752
584,2018-04-01,3.0,Overall Inflation,0.5949893
585,2018-04-01,3.0,Services Inflation,1.024983
586,2018-05-01,3.0,Overall Inflation,0.5914836
587,2018-05-01,3.0,Services Inflation,0.9924487
588,2018-06-01,3.0,Overall Inflation,0.5756961
589,2018-06-01,3.0,Services Inflation,0.9820209
590,2018-07-01,3.0,Overall Inflation,0.5717434
591,2018-07-01,3.0,Services Inflation,0.9803112
592,2018-08-01,3.0,Overall Inflation,0.6008012
593,2018-08-01,3.0,Services Inflation,0.9668178
594,2018-09-01,3.0,Overall Inflation,0.6457711
595,2018-09-01,3.0,Services Inflation,0.9873095
596,2018-10-01,3.0,Overall Inflation,0.646894
597,2018-10-01,3.0,Services Inflation,1.003155
598,2018-11-01,3.0,Overall Inflation,0.6665887
599,2018-11-01,3.0,Services Inflation,1.022883
600,2018-12-01,3.0,Overall Inflation,0.6486243
601,2018-12-01,3.0,Services Inflation,1.011936
602,2019-09-01,3.0,Overall Inflation,0.7401425
603,2019-09-01,3.0,Services Inflation,1.097308
604,2019-10-01,3.0,Overall Inflation,0.7222018
605,2019-10-01,3.0,Services Inflation,1.093971
606,2019-11-01,3.0,Overall Inflation,0.7455453
607,2019-11-01,3.0,Services Inflation,1.137681
608,2019-12-01,3.0,Overall Inflation,0.7486429
609,2019-12-01,3.0,Services Inflation,1.170967
610,2020-01-01,3.0,Overall Inflation,0.7260675
611,2020-01-01,3.0,Services Inflation,1.156002
612,2020-02-01,3.0,Overall Inflation,0.769195
613,2020-02-01,3.0,Services Inflation,1.180758
614,2020-03-01,3.0,Overall Inflation,0.778907
615,2020-03-01,3.0,Services Inflation,1.217086
616,2020-04-01,3.0,Overall Inflation,0.3523366
617,2020-04-01,3.0,Services Inflation,1.347662
618,2020-05-01,3.0,Overall Inflation,0.4344966
619,2020-05-01,3.0,Services Inflation,1.310504
620,2020-06-01,3.0,Overall Inflation,0.5174896
621,2020-06-01,3.0,Services Inflation,1.34038
622,2020-07-01,3.0,Overall Inflation,0.7663184
623,2020-07-01,3.0,Services Inflation,1.585611
624,2020-08-01,3.0,Overall Inflation,0.6738766
625,2020-08-01,3.0,Services Inflation,1.344043
626,2020-09-01,3.0,Overall Inflation,0.8151512
627,2020-09-01,3.0,Services Inflation,1.434775
628,2020-10-01,3.0,Overall Inflation,0.8031414
629,2020-10-01,3.0,Services Inflation,1.41998
630,2020-11-01,3.0,Overall Inflation,0.6645035
631,2020-11-01,3.0,Services Inflation,1.39288
632,2020-12-01,3.0,Overall Inflation,0.8519189
633,2020-12-01,3.0,Services Inflation,1.453675
634,2021-01-01,3.0,Overall Inflation,0.6087079
635,2021-01-01,3.0,Services Inflation,1.353618
636,2021-02-01,3.0,Overall Inflation,0.6505524
637,2021-02-01,3.0,Services Inflation,1.363547
638,2021-03-01,3.0,Overall Inflation,0.7059208
639,2021-03-01,3.0,Services Inflation,1.315802
640,2021-04-01,3.0,Overall Inflation,0.7100316
641,2021-04-01,3.0,Services Inflation,1.401197
642,2021-05-01,3.0,Overall Inflation,0.8643559
643,2021-05-01,3.0,Services Inflation,1.760037
644,2021-06-01,3.0,Overall Inflation,0.8273438
645,2021-06-01,3.0,Services Inflation,1.617714
646,2021-07-01,3.0,Overall Inflation,0.8371321
647,2021-07-01,3.0,Services Inflation,1.593699
648,2021-08-01,3.0,Overall Inflation,0.9059589
649,2021-08-01,3.0,Services Inflation,1.636955
650,2021-09-01,3.0,Overall Inflation,0.9259744
651,2021-09-01,3.0,Services Inflation,1.604859
652,2021-10-01,3.0,Overall Inflation,0.9542849
653,2021-10-01,3.0,Services Inflation,1.632637
654,2021-11-01,3.0,Overall Inflation,0.9891745
655,2021-11-01,3.0,Services Inflation,1.632961
656,2021-12-01,3.0,Overall Inflation,1.017645
657,2021-12-01,3.0,Services Inflation,1.598325
658,2022-01-01,3.0,Overall Inflation,1.030931
659,2022-01-01,3.0,Services Inflation,1.672475
660,2022-02-01,3.0,Overall Inflation,1.068519
661,2022-02-01,3.0,Services Inflation,1.626822
662,2022-03-01,3.0,Overall Inflation,1.152327
663,2022-03-01,3.0,Services Inflation,1.69952
664,2022-04-01,3.0,Overall Inflation,1.166361
665,2022-04-01,3.0,Services Inflation,1.701657
666,2022-05-01,3.0,Overall Inflation,1.272663
667,2022-05-01,3.0,Services Inflation,1.762139
668,2007-01-01,4.0,Overall Inflation,-0.9810886
669,2007-01-01,4.0,Services Inflation,-0.932651
670,2007-02-01,4.0,Overall Inflation,-0.9613003
671,2007-02-01,4.0,Services Inflation,-0.9416795
672,2007-03-01,4.0,Overall Inflation,-0.8787726
673,2007-03-01,4.0,Services Inflation,-0.927464
674,2007-04-01,4.0,Overall Inflation,-0.8442855
675,2007-04-01,4.0,Services Inflation,-0.879684
676,2007-05-01,4.0,Overall Inflation,-0.8141323
677,2007-05-01,4.0,Services Inflation,-0.8763608
678,2007-06-01,4.0,Overall Inflation,-0.7789848
679,2007-06-01,4.0,Services Inflation,-0.8377512
680,2007-07-01,4.0,Overall Inflation,-0.8444332
681,2007-07-01,4.0,Services Inflation,-0.8531187
682,2007-08-01,4.0,Overall Inflation,-0.8185282
683,2007-08-01,4.0,Services Inflation,-0.8336507
684,2007-09-01,4.0,Overall Inflation,-0.7580467
685,2007-09-01,4.0,Services Inflation,-0.8307203
686,2007-10-01,4.0,Overall Inflation,-0.7820984
687,2007-10-01,4.0,Services Inflation,-0.7735917
688,2007-11-01,4.0,Overall Inflation,-0.7576513
689,2007-11-01,4.0,Services Inflation,-0.7986219
690,2007-12-01,4.0,Overall Inflation,-0.7490417
691,2007-12-01,4.0,Services Inflation,-0.7517698
692,2008-01-01,4.0,Overall Inflation,-0.7837917
693,2008-01-01,4.0,Services Inflation,-0.7292055
694,2008-02-01,4.0,Overall Inflation,-0.760693
695,2008-02-01,4.0,Services Inflation,-0.7150805
696,2008-03-01,4.0,Overall Inflation,-0.7157538
697,2008-03-01,4.0,Services Inflation,-0.7060113
698,2008-04-01,4.0,Overall Inflation,-0.6697041
699,2008-04-01,4.0,Services Inflation,-0.6741164
700,2008-05-01,4.0,Overall Inflation,-0.6310033
701,2008-05-01,4.0,Services Inflation,-0.6749448
702,2008-06-01,4.0,Overall Inflation,-0.5948965
703,2008-06-01,4.0,Services Inflation,-0.6563197
704,2008-07-01,4.0,Overall Inflation,-0.6372331
705,2008-07-01,4.0,Services Inflation,-0.6340512
706,2008-08-01,4.0,Overall Inflation,-0.6036718
707,2008-08-01,4.0,Services Inflation,-0.624401
708,2008-09-01,4.0,Overall Inflation,-0.5468912
709,2008-09-01,4.0,Services Inflation,-0.5658584
710,2008-10-01,4.0,Overall Inflation,-0.5451102
711,2008-10-01,4.0,Services Inflation,-0.5220236
712,2008-11-01,4.0,Overall Inflation,-0.5366744
713,2008-11-01,4.0,Services Inflation,-0.5137239
714,2008-12-01,4.0,Overall Inflation,-0.5778305
715,2008-12-01,4.0,Services Inflation,-0.5519906
716,2009-01-01,4.0,Overall Inflation,-0.599025
717,2009-01-01,4.0,Services Inflation,-0.5615249
718,2009-02-01,4.0,Overall Inflation,-0.5105537
719,2009-02-01,4.0,Services Inflation,-0.5109059
720,2009-03-01,4.0,Overall Inflation,-0.4759288
721,2009-03-01,4.0,Services Inflation,-0.5060157
722,2009-04-01,4.0,Overall Inflation,-0.4933814
723,2009-04-01,4.0,Services Inflation,-0.494762
724,2009-05-01,4.0,Overall Inflation,-0.446042
725,2009-05-01,4.0,Services Inflation,-0.5092209
726,2009-06-01,4.0,Overall Inflation,-0.4414973
727,2009-06-01,4.0,Services Inflation,-0.5297127
728,2009-07-01,4.0,Overall Inflation,-0.4672905
729,2009-07-01,4.0,Services Inflation,-0.5311584
730,2009-08-01,4.0,Overall Inflation,-0.4497558
731,2009-08-01,4.0,Services Inflation,-0.5173776
732,2009-09-01,4.0,Overall Inflation,-0.4194488
733,2009-09-01,4.0,Services Inflation,-0.513906
734,2009-10-01,4.0,Overall Inflation,-0.4169144
735,2009-10-01,4.0,Services Inflation,-0.5029615
736,2009-11-01,4.0,Overall Inflation,-0.4336153
737,2009-11-01,4.0,Services Inflation,-0.4976079
738,2009-12-01,4.0,Overall Inflation,-0.4050991
739,2009-12-01,4.0,Services Inflation,-0.4941659
740,2010-01-01,4.0,Overall Inflation,-0.3866348
741,2010-01-01,4.0,Services Inflation,-0.441523
742,2010-02-01,4.0,Overall Inflation,-0.2447188
743,2010-02-01,4.0,Services Inflation,-0.4445307
744,2010-03-01,4.0,Overall Inflation,-0.2167577
745,2010-03-01,4.0,Services Inflation,-0.3811846
746,2010-04-01,4.0,Overall Inflation,-0.1963907
747,2010-04-01,4.0,Services Inflation,-0.3744843
748,2010-05-01,4.0,Overall Inflation,-0.1931812
749,2010-05-01,4.0,Services Inflation,-0.3748536
750,2010-06-01,4.0,Overall Inflation,-0.1989076
751,2010-06-01,4.0,Services Inflation,-0.3595724
752,2010-07-01,4.0,Overall Inflation,-0.2401525
753,2010-07-01,4.0,Services Inflation,-0.3496851
754,2010-08-01,4.0,Overall Inflation,-0.2229389
755,2010-08-01,4.0,Services Inflation,-0.3497033
756,2010-09-01,4.0,Overall Inflation,-0.2342637
757,2010-09-01,4.0,Services Inflation,-0.3291775
758,2010-10-01,4.0,Overall Inflation,-0.1688918
759,2010-10-01,4.0,Services Inflation,-0.2824101
760,2010-11-01,4.0,Overall Inflation,-0.0254545
761,2010-11-01,4.0,Services Inflation,-0.2962627
762,2010-12-01,4.0,Overall Inflation,-0.1092467
763,2010-12-01,4.0,Services Inflation,-0.2820434
764,2011-01-01,4.0,Overall Inflation,-0.0961751
765,2011-01-01,4.0,Services Inflation,-0.1941122
766,2011-02-01,4.0,Overall Inflation,-0.0294811
767,2011-02-01,4.0,Services Inflation,-0.2335235
768,2011-03-01,4.0,Overall Inflation,0.0054857
769,2011-03-01,4.0,Services Inflation,-0.2321367
770,2011-04-01,4.0,Overall Inflation,0.0124566
771,2011-04-01,4.0,Services Inflation,-0.2047476
772,2011-05-01,4.0,Overall Inflation,0.0455037
773,2011-05-01,4.0,Services Inflation,-0.2028076
774,2011-06-01,4.0,Overall Inflation,0.0359739
775,2011-06-01,4.0,Services Inflation,-0.1925534
776,2011-07-01,4.0,Overall Inflation,0.0277584
777,2011-07-01,4.0,Services Inflation,-0.1953937
778,2011-08-01,4.0,Overall Inflation,0.0641662
779,2011-08-01,4.0,Services Inflation,-0.1902614
780,2011-09-01,4.0,Overall Inflation,0.1182668
781,2011-09-01,4.0,Services Inflation,-0.204374
782,2011-10-01,4.0,Overall Inflation,0.0851942
783,2011-10-01,4.0,Services Inflation,-0.1683525
784,2011-11-01,4.0,Overall Inflation,0.0984107
785,2011-11-01,4.0,Services Inflation,-0.1824283
786,2011-12-01,4.0,Overall Inflation,0.0969144
787,2011-12-01,4.0,Services Inflation,-0.1302031
788,2012-01-01,4.0,Overall Inflation,0.0516056
789,2012-01-01,4.0,Services Inflation,-0.1192772
790,2012-02-01,4.0,Overall Inflation,0.1517342
791,2012-02-01,4.0,Services Inflation,-0.1309518
792,2012-03-01,4.0,Overall Inflation,0.1731194
793,2012-03-01,4.0,Services Inflation,-0.1018192
794,2012-04-01,4.0,Overall Inflation,0.1778052
795,2012-04-01,4.0,Services Inflation,-0.0818545
796,2012-05-01,4.0,Overall Inflation,0.2053643
797,2012-05-01,4.0,Services Inflation,-0.0646018
798,2012-06-01,4.0,Overall Inflation,0.1621339
799,2012-06-01,4.0,Services Inflation,-0.0805666
800,2012-07-01,4.0,Overall Inflation,0.1491839
801,2012-07-01,4.0,Services Inflation,-0.0873657
802,2012-08-01,4.0,Overall Inflation,0.1788337
803,2012-08-01,4.0,Services Inflation,-0.0836675
804,2012-09-01,4.0,Overall Inflation,0.2250671
805,2012-09-01,4.0,Services Inflation,-0.0713213
806,2012-10-01,4.0,Overall Inflation,0.2345084
807,2012-10-01,4.0,Services Inflation,-0.0467161
808,2012-11-01,4.0,Overall Inflation,0.2482924
809,2012-11-01,4.0,Services Inflation,-0.0444011
810,2012-12-01,4.0,Overall Inflation,0.2603075
811,2012-12-01,4.0,Services Inflation,-0.0197078
812,2013-01-01,4.0,Overall Inflation,0.2421538
813,2013-01-01,4.0,Services Inflation,-0.0274643
814,2013-02-01,4.0,Overall Inflation,0.2082997
815,2013-02-01,4.0,Services Inflation,-0.0837806
816,2013-03-01,4.0,Overall Inflation,0.222556
817,2013-03-01,4.0,Services Inflation,-0.075853
818,2013-04-01,4.0,Overall Inflation,0.2438949
819,2013-04-01,4.0,Services Inflation,-0.0749797
820,2013-05-01,4.0,Overall Inflation,0.2792035
821,2013-05-01,4.0,Services Inflation,-0.0634802
822,2013-06-01,4.0,Overall Inflation,0.2673216
823,2013-06-01,4.0,Services Inflation,-0.069296
824,2013-07-01,4.0,Overall Inflation,0.2310282
825,2013-07-01,4.0,Services Inflation,-0.0891239
826,2013-08-01,4.0,Overall Inflation,0.2413018
827,2013-08-01,4.0,Services Inflation,-0.0686654
828,2013-09-01,4.0,Overall Inflation,0.2801343
829,2013-09-01,4.0,Services Inflation,-0.051214
830,2013-10-01,4.0,Overall Inflation,0.2731977
831,2013-10-01,4.0,Services Inflation,-0.0039265
832,2013-11-01,4.0,Overall Inflation,0.3105773
833,2013-11-01,4.0,Services Inflation,0.0139666
834,2013-12-01,4.0,Overall Inflation,0.28851
835,2013-12-01,4.0,Services Inflation,0.0285224
836,2014-01-01,4.0,Overall Inflation,0.2841479
837,2014-01-01,4.0,Services Inflation,0.0198999
838,2014-02-01,4.0,Overall Inflation,0.3392629
839,2014-02-01,4.0,Services Inflation,0.0124571
840,2014-03-01,4.0,Overall Inflation,0.350164
841,2014-03-01,4.0,Services Inflation,-0.0080544
842,2014-04-01,4.0,Overall Inflation,0.3149654
843,2014-04-01,4.0,Services Inflation,-0.0285825
844,2014-05-01,4.0,Overall Inflation,0.308555
845,2014-05-01,4.0,Services Inflation,-0.0360254
846,2014-06-01,4.0,Overall Inflation,0.305745
847,2014-06-01,4.0,Services Inflation,-0.0424207
848,2014-07-01,4.0,Overall Inflation,0.2420043
849,2014-07-01,4.0,Services Inflation,-0.0651451
850,2014-08-01,4.0,Overall Inflation,0.2753605
851,2014-08-01,4.0,Services Inflation,-0.0419034
852,2014-09-01,4.0,Overall Inflation,0.335138
853,2014-09-01,4.0,Services Inflation,-0.0275161
854,2014-10-01,4.0,Overall Inflation,0.3560299
855,2014-10-01,4.0,Services Inflation,-0.0054886
856,2014-11-01,4.0,Overall Inflation,0.3306117
857,2014-11-01,4.0,Services Inflation,0.0059055
858,2014-12-01,4.0,Overall Inflation,0.3550897
859,2014-12-01,4.0,Services Inflation,0.0132029
860,2015-01-01,4.0,Overall Inflation,0.2828103
861,2015-01-01,4.0,Services Inflation,0.0221363
862,2015-02-01,4.0,Overall Inflation,0.3033253
863,2015-02-01,4.0,Services Inflation,0.0901477
864,2015-03-01,4.0,Overall Inflation,0.3167527
865,2015-03-01,4.0,Services Inflation,0.0852807
866,2015-04-01,4.0,Overall Inflation,0.307198
867,2015-04-01,4.0,Services Inflation,0.1104709
868,2015-05-01,4.0,Overall Inflation,0.3087863
869,2015-05-01,4.0,Services Inflation,0.1105462
870,2015-06-01,4.0,Overall Inflation,0.3331071
871,2015-06-01,4.0,Services Inflation,0.1036425
872,2015-07-01,4.0,Overall Inflation,0.2904534
873,2015-07-01,4.0,Services Inflation,0.1136244
874,2015-08-01,4.0,Overall Inflation,0.3131633
875,2015-08-01,4.0,Services Inflation,0.1320146
876,2015-09-01,4.0,Overall Inflation,0.3661781
877,2015-09-01,4.0,Services Inflation,0.1502522
878,2015-10-01,4.0,Overall Inflation,0.3263142
879,2015-10-01,4.0,Services Inflation,0.0978076
880,2015-11-01,4.0,Overall Inflation,0.3360866
881,2015-11-01,4.0,Services Inflation,0.110524
882,2015-12-01,4.0,Overall Inflation,0.315004
883,2015-12-01,4.0,Services Inflation,0.0968747
884,2016-01-01,4.0,Overall Inflation,0.297425
885,2016-01-01,4.0,Services Inflation,0.1260617
886,2016-02-01,4.0,Overall Inflation,0.2542788
887,2016-02-01,4.0,Services Inflation,0.1765888
888,2016-03-01,4.0,Overall Inflation,0.2790378
889,2016-03-01,4.0,Services Inflation,0.1935999
890,2016-04-01,4.0,Overall Inflation,0.268636
891,2016-04-01,4.0,Services Inflation,0.2250956
892,2016-05-01,4.0,Overall Inflation,0.2973767
893,2016-05-01,4.0,Services Inflation,0.1902998
894,2016-06-01,4.0,Overall Inflation,0.322722
895,2016-06-01,4.0,Services Inflation,0.2843657
896,2016-07-01,4.0,Overall Inflation,0.2828567
897,2016-07-01,4.0,Services Inflation,0.29281
898,2016-08-01,4.0,Overall Inflation,0.2747879
899,2016-08-01,4.0,Services Inflation,0.1818925
900,2016-09-01,4.0,Overall Inflation,0.3404465
901,2016-09-01,4.0,Services Inflation,0.2531183
902,2016-10-01,4.0,Overall Inflation,0.3219371
903,2016-10-01,4.0,Services Inflation,0.2083297
904,2016-11-01,4.0,Overall Inflation,0.3406697
905,2016-11-01,4.0,Services Inflation,0.2414502
906,2016-12-01,4.0,Overall Inflation,0.3316259
907,2016-12-01,4.0,Services Inflation,0.2370638
908,2017-11-01,4.0,Overall Inflation,0.5355384
909,2017-11-01,4.0,Services Inflation,0.3105313
910,2017-12-01,4.0,Overall Inflation,0.5432214
911,2017-12-01,4.0,Services Inflation,0.321717
912,2018-01-01,4.0,Overall Inflation,0.5091239
913,2018-01-01,4.0,Services Inflation,0.3491945
914,2018-02-01,4.0,Overall Inflation,0.4096889
915,2018-02-01,4.0,Services Inflation,0.3211692
916,2018-03-01,4.0,Overall Inflation,0.4402333
917,2018-03-01,4.0,Services Inflation,0.3132803
918,2018-04-01,4.0,Overall Inflation,0.4225146
919,2018-04-01,4.0,Services Inflation,0.3314836
920,2018-05-01,4.0,Overall Inflation,0.439792
921,2018-05-01,4.0,Services Inflation,0.3205253
922,2018-06-01,4.0,Overall Inflation,0.4303904
923,2018-06-01,4.0,Services Inflation,0.2929475
924,2018-07-01,4.0,Overall Inflation,0.4240354
925,2018-07-01,4.0,Services Inflation,0.3363383
926,2018-08-01,4.0,Overall Inflation,0.4466923
927,2018-08-01,4.0,Services Inflation,0.356048
928,2018-09-01,4.0,Overall Inflation,0.4713865
929,2018-09-01,4.0,Services Inflation,0.3642586
930,2018-10-01,4.0,Overall Inflation,0.4711228
931,2018-10-01,4.0,Services Inflation,0.3859544
932,2018-11-01,4.0,Overall Inflation,0.4994279
933,2018-11-01,4.0,Services Inflation,0.377436
934,2018-12-01,4.0,Overall Inflation,0.4863141
935,2018-12-01,4.0,Services Inflation,0.3682108
936,2019-09-01,4.0,Overall Inflation,0.6244043
937,2019-09-01,4.0,Services Inflation,0.583732
938,2019-10-01,4.0,Overall Inflation,0.6163401
939,2019-10-01,4.0,Services Inflation,0.6054528
940,2019-11-01,4.0,Overall Inflation,0.6270608
941,2019-11-01,4.0,Services Inflation,0.5783675
942,2019-12-01,4.0,Overall Inflation,0.6163625
943,2019-12-01,4.0,Services Inflation,0.59433
944,2020-01-01,4.0,Overall Inflation,0.5566393
945,2020-01-01,4.0,Services Inflation,0.5873474
946,2020-02-01,4.0,Overall Inflation,0.5635793
947,2020-02-01,4.0,Services Inflation,0.6610912
948,2020-03-01,4.0,Overall Inflation,0.6147087
949,2020-03-01,4.0,Services Inflation,0.6126998
950,2020-04-01,4.0,Overall Inflation,0.2324163
